CASE_ID,ACCIDENT_YEAR,PROC_DATE,JURIS,COLLISION_DATE,COLLISION_TIME,OFFICER_ID,REPORTING_DISTRICT,DAY_OF_WEEK,POPULATION,CNTY_CITY_LOC,BEAT_TYPE,CHP_BEAT_TYPE,PRIMARY_RD,SECONDARY_RD,DISTANCE,DIRECTION,INTERSECTION
9087837,2020,20200812,1900,20200502,0143,531724,1519,6,5,1954,0,0,SUNGLOW ST,CORD AV,0,E,N
9087838,2020,20200820,1955,20200520,2058,41883,0094,3,6,1955,0,0,7TH ST,REGENE ST,0,E,N
9087839,2020,20200820,0109,20200519,1648,9552,2,2,7,0109,0,0,HOLLY ST,90TH AV,0,E,N
90878399,2018,20181207,9680,20181129,0751,015733,Baron,4,9,3700,2,4,WILDCAT CANYON RD,SAN VICENTE RD,0,S,N
9087841,2020,20200901,3600,20200519,1420,G6919,VC020,2,5,3612,0,0,BEAR VALLEY RD,MARIPOSA RD,0,E,N
9087842,2020,20200826,3600,20200526,1236,F8172,HE131,2,5,3619,0,0,MAIN ST,7TH AV,0,E,N
9087844,2020,20200824,3012,20200529,0803,624,42,5,5,3012,0,0,COLLEGE ST,LA HABRA BL,0,S,N
9087847,2020,20200831,3313,20200528,2034,1994,4,4,7,3313,0,0,LINCOLN AV,DORLEN ST,0,E,N
9087848,2020,20200824,3012,20200529,0700,624,44,5,5,3012,0,0,LAMBERT RD,PALM ST,0,E,N
9087851,2019,20200630,3000,20191107,1833,10422,952B6,4,4,3018,0,0,ALIPAZ ST,DEL OBISPO,0,S,N
9087860,2020,20200824,0708,20200528,1221,P355,8115,4,5,0708,0,0,WILLOW PASS RD,DORY DR,0,W,N
9087862,2019,20200630,1900,20191031,1703,618146,0978,4,4,1979,0,0,SAN VICENTE BL,SUNSET BL,0,S,N
9087864,2020,20200728,0708,20200412,2102,359,8115,7,5,0708,0,0,NORTH PARKSIDE DR,DORY RD,0,W,N
9087867,2020,20200909,1942,20200604,0200,41316,1005,4,7,1942,0,0,HESPERIAN AV,KESWICK ST,0,N,N
9087869,2020,20200904,4204,20200522,2103,90375,19,5,5,4204,0,0,ENOS DR,BROADWAY,0,W,N
9087870,2020,20200730,1900,20200428,1700,641950,0975,2,4,1979,0,0,HARPER AV,ROMAINE ST,0,S,N
9087871,2020,20200825,1942,20200603,1300,38185,2137,3,7,1942,0,0,DE SOTO AV,SHERMAN WY,0,N,N
9087872,2020,20200824,1900,20200513,1728,612141,0458,3,6,1949,0,0,ALGARDI ST,HORST AV,0,E,N
9087875,2020,20200825,1942,20200603,0940,39048,1963,3,7,1942,0,0,VAN NUYS BL,VESPER AV,0,N,N
9087879,2020,20200825,1942,20200604,1830,42460,1751,4,7,1942,0,0,TOPANGA CANYON BL,DEVONSHIRE ST,0,S,N
9087880,2020,20200826,1900,20200529,1900,623347,0467,5,4,1936,0,0,MOTTLEY DR,HAYFORD ST,0,N,N
9087882,2020,20200918,4803,20200601,1103,1730,4803,1,5,4803,0,0,COOLIDGE ST,COOLIDGE ST 1200,0,S,N
9087884,2020,20200826,1900,20200529,1130,LM1503,0466,5,4,1936,0,0,DESMAN RD,TROJAN WY,0,E,N
9087887,2020,20200825,1942,20200603,1030,30452,1543,3,7,1942,0,0,BURBANK BL,LAUREL CANYON BL,0,W,N
9087888,2020,20200826,1900,20200526,2355,616068,0451,2,6,1949,0,0,FIRESTONE BL,STUDEBAKER RD,0,W,N
9087899,2020,20200826,1942,20200529,0725,42118,1269,5,7,1942,0,0,WADSWORTH AV,79TH ST,0,N,N
9087901,2020,20200901,5802,20200526,1400,602,5802,2,1,5802,0,0,MAIN ST,FRONT ST,0,N,N
9087907,2020,20200826,3600,20200507,0949,E6889,HE203,4,5,3619,0,0,BEAR VALLEY RD,JACARANDA AV,0,E,N
9087909,2020,20200911,5001,20200607,1807,891,D200,7,4,5001,0,0,HOLLY CIR,10TH ST,0,W,N
9087917,2020,20200630,3600,20200221,0200,H5977,HESPE,5,5,3619,0,0,BEAR VALLEY RD,2ND ST,0,W,N
9087918,2020,20200901,3600,20200518,1400,G5366,VC021,1,5,3612,0,0,BEAR VALLEY RD,RIDGECREST RD,0,W,N
9087919,2020,20200701,3600,20200308,0849,G3832,HE232,7,5,3619,0,0,MULBERRY ST,MYRTLE  AV,0,W,N
9087923,2020,20200818,1956,20200508,1350,1292,67,5,5,1956,0,0,AVIATION BL,MANHATTAN BEACH BL,0,S,N
9087924,2020,20200812,5407,20200521,1307,M203,480,4,5,5407,0,0,PEARL ST,COURT,0,S,N
9087931,2020,20200812,1956,20200514,1733,1292,24,4,5,1956,0,0,BERYL ST,N PROSPECT AV,0,W,N
9087936,2020,20200811,5407,20200515,1719,C51,480,5,5,5407,0,0,WEST RIGGIN AV,NORTH PLAZA DR,0,W,N
9087940,2020,20200811,5407,20200518,1334,C51,480,1,5,5407,0,0,WEST VASSAR AV,SOWELL ST,0,W,N
9087947,2020,20200805,1203,20200428,1629,4109,P49,2,4,1203,0,0,HARRIS ST,T ST,0,E,N
9087951,2020,20200902,5202,20200527,2009,1015,RBPD,3,3,5202,0,0,RT 36 WEST,MONROE AV,0,W,N
9087955,2020,20200818,5202,20200527,1050,7320,RDPD,3,3,5202,0,0,WASHINGTON ST,OAK ST,0,S,N
9087956,2020,20200812,5407,20200510,1126,C51,480,7,5,5407,0,0,EAST TULARE AV,SOUTH COTTA ST,0,E,N
9087960,2020,20200812,5407,20200511,0352,1322,480,1,5,5407,0,0,W HOUSTON AV,CENTRAL ST,0,E,N
9087962,2020,20200908,3300,20200521,1020,4449,002C,4,6,3345,0,0,HASTINGS BL,STANTON ST,0,W,N
9087963,2020,20200812,5002,20200506,0823,891,M7,3,6,5002,0,0,E HACKETT RD,CROWSLANDING RD,0,E,N
9087967,2020,20200812,5001,20200520,1152,861,A008,3,4,5001,0,0,WHITMORE AV,ROCKEFELLER DR,0,E,N
90879688,2018,20181210,9680,20181129,1555,019555,Baron,4,9,3700,2,4,WILDCAT CANYON RD,FOUNDERS WAY,0,N,N
9087974,2020,20200921,3300,20200522,0950,4009,011C,5,4,3344,0,0,LIMONITE AV,EASTVALE GATEWY,0,E,N
9087975,2020,20200708,3600,20200515,1430,H9013,HE134,5,5,3619,0,0,RT 395,MAIN ST,0,N,N
9087977,2020,20200923,1304,20200525,1448,361,ELCE,1,4,1304,0,0,4TH,MAIN,0,S,N
9087979,2020,20200811,3600,20200518,1500,G8526,HE408,1,5,3619,0,0,MAIN ST,I AV,0,E,N
9087982,2020,20200908,3300,20200521,1221,3988,001L,4,6,3345,0,0,MISSION BL,CRESTMORE RD,0,W,N
9087986,2020,20200908,3300,20200519,0850,3988,002C,2,6,3345,0,0,UNION ST,BELLEGRAVE AV,0,N,N
9087988,2019,20200702,1922,20190824,1156,687,4,6,6,1922,0,0,VALLEY BL,MOUNTAIN VIEW RD,0,W,N
9087991,2020,20200811,3600,20200509,0840,E2055,HE5,6,5,3619,0,0,PALM ST,1ST AV,0,W,N
9087998,2020,20200818,1956,20200510,2500,1683,42,7,5,1956,0,0,CARNEGIE LN,BLOSSOM LN,0,E,N
9088000,2020,20200827,3300,20200508,1659,N6426,910J,5,5,3335,0,0,PUJOL ST,FIRST ST,0,N,N
9088001,2020,20200624,1900,20200229,1700,609230,0454,6,6,1949,0,0,ROSECRANS AV,FUNSTON AV,0,E,N
9088002,2020,20200615,1942,20200215,2020,40275,1303,6,7,1942,0,0,E PICO BL,STANFORD AV,0,W,N
9088003,2020,20200616,2710,20200228,2210,40386,15,5,4,2710,0,0,KIMBALL AV,POWER POLE  T40876257,0,E,N
9088006,2020,20200615,1942,20200228,1050,38050,1309,5,7,1942,0,0,EAST 15TH ST,S SANTA FE AV,0,W,N
9088008,2020,20200710,1942,20200315,1100,34042,13,7,7,1942,0,0,61ST ST,MAIN ST,0,W,N
9088009,2020,20200624,1942,20200222,2030,43772,1113,6,7,1942,0,0,ROCK GLEN AV,SIERRA VILLA DR,0,W,N
9088010,2020,20200615,1942,20200228,0705,38050,1364,5,7,1942,0,0,E 51ST ST,HOOPER AV,0,W,N
9088011,2020,20200616,1942,20200215,1020,40289,0467,6,7,1942,0,0,S EVERGREEN AV,EAST 2ND ST,0,N,N
9088012,2020,20200702,1942,20200319,1330,41997,1383,4,7,1942,0,0,SLAUSON,MAIN,0,E,N
9088014,2020,20200615,1942,20200229,0330,37540,1303,6,7,1942,0,0,E 11TH ST,STANFORD AV,0,E,N
9088015,2020,20200616,1942,20200228,1036,39938,0477,5,7,1942,0,0,EAST 7TH ST,S FICKETT ST,0,E,N
9088016,2020,20200702,1942,20200326,2325,42247,1801,4,7,1942,0,0,92ND ST,FIGUEROA ST,0,W,N
9088017,2020,20200625,1942,20200206,0555,35487,1327,4,7,1942,0,0,LONG BEACH AV,22ND ST,0,N,N
9088018,2020,20200615,1942,20200218,1340,40865,1375,2,7,1942,0,0,E 58TH ST,HOOPER AV,0,W,N
9088019,2020,20200616,1942,20200219,0745,39395,0417,3,7,1942,0,0,HUNTINGTON DR N,ESMERALDA ST,0,S,N
9088021,2020,20200625,1900,20200223,2359,641950,0975,7,4,1979,0,0,KINGS RD,SANTA MONICA BL,0,N,N
9088022,2020,20200615,1942,20200218,0905,32973,1317,2,7,1942,0,0,EAST WASHINGTON BL,MCGARRY ST,0,W,N
9088025,2020,20200625,1942,20200223,0658,40730,1135,7,7,1942,0,0,MOSS AV,YORKSHIRE DR,0,E,N
9088028,2020,20200710,1942,20200328,1740,43613,1827,6,7,1942,0,0,GRAPE ST,CENTURY BL,0,S,N
9088030,2020,20200615,1942,20200211,0625,38050,1361,2,7,1942,0,0,S MAIN ST,E 46TH ST,0,S,N
9088033,2020,20200625,1942,20200229,2359,37952,1162,6,7,1942,0,0,MAUBERT AV,RODNEY DR,0,W,N
9088034,2020,20200701,1942,20200201,0930,40275,1391,6,7,1942,0,0,S GRAND AV,W GAGE AV,0,S,N
9088036,2020,20200702,1942,20200327,1510,37724,1838,5,7,1942,0,0,E 103RD ST,ANZAC AV,0,W,N
9088040,2020,20200702,1942,20200323,2230,40105,1841,1,7,1942,0,0,S FIGUEROA ST,IMPERIAL HWY,0,N,N
9088048,2020,20200702,1942,20200328,2300,43073,1265,6,7,1942,0,0,79TH PL,FIGUEROA,0,W,N
9088049,2020,20200909,1942,20200225,0830,38050,1147,2,7,1942,0,0,ARVIA ST,CYPRESS AV,0,S,N
9088052,2020,20200702,1942,20200312,1545,35692,1251,4,7,1942,0,0,FLORENCE,CRENSHAW,0,W,N
9088053,2020,20200624,1942,20200217,0222,43098,1821,1,7,1942,0,0,LOS ANGELES,97TH ST,0,N,N
9088055,2020,20200616,1942,20200202,0330,36238,0491,7,7,1942,0,0,S BOYLE AV,E 8TH ST,0,N,N
9088057,2020,20200624,1942,20200209,1450,37852,1862,7,7,1942,0,0,120TH ST,SAN PEDRO,0,W,N
9088058,2020,20200624,1942,20200224,1940,43999,0111,1,7,1942,0,0,COLLEGE ST,N BROADWAY,0,W,N
9088060,2020,20200702,1942,20200329,2210,41536,1233,7,7,1942,0,0,CIMARRON ST,W 62ND ST,0,N,N
9088063,2020,20200616,1942,20200224,2120,43850,0487,1,7,1942,0,0,MARRIETA ST,7TH ST,0,S,N
9088064,2020,20200702,1942,20200326,1900,43258,1273,4,7,1942,0,0,WESTERN AV,89 TH ST,0,N,N
9088066,2020,20200616,1942,20200229,2230,33128,152,6,7,1942,0,0,WILSHIRE BL,FIGUEROA ST,0,E,N
9088067,2020,20200701,1942,20200211,0950,44057,0499,2,7,1942,0,0,OLYMPIC BL,LORENA ST,0,E,N
9088069,2020,20200624,1942,20200226,2200,31713,1352,3,7,1942,0,0,E 43RD PL,CROCKER ST,0,W,N
9088070,2020,20200615,1942,20200219,0640,37505,0421,3,7,1942,0,0,BROADWAY,AVE 20,0,N,N
9088072,2020,20200702,1942,20200330,0820,42836,12A57,1,7,1942,0,0,BROADWAY,76TH ST,0,N,N
9088076,2020,20200702,1942,20200330,0115,42243,1249,1,7,1942,0,0,66TH ST,FIGUEROA,0,W,N
9088077,2020,20200624,1942,20200228,1200,37540,1346,5,7,1942,0,0,E 43RD PL,S CENTRAL AV,0,E,N
9088161,2020,20200604,1301,20200104,2315,9A8,BRAWL,6,3,1301,0,0,FLAMMANG AV,SPRUCE ST,0,E,N
9088162,2020,20200706,4803,20200330,1722,1584,SOLAN,1,5,4803,0,0,UNION AV,PEAR TREE LN,0,S,N
9088167,2020,20200721,1942,20200326,1515,40008,0215,4,7,1942,0,0,W TEMPLE ST,N BENTON WY,0,E,N
9088170,2020,20200610,4501,20200201,1754,226,A02,6,2,4501,0,0,DESCHUTES RD,ICELAND DR,0,N,N
9088171,2020,20200703,1942,20200330,2040,39062,0218,1,7,1942,0,0,BELLEVUE AV,W EDGEWARE RD,0,E,N
9088176,2020,20200706,1942,20200329,0025,42901,0785,7,7,1942,0,0,WEST BL,WASHINGTON BL,0,S,N
9088177,2020,20200615,2401,20200214,0820,721,2401,5,3,2401,0,0,BLOCKSHAFFER RD,DELLA DR,0,N,N
9088180,2020,20200706,1942,20200329,1310,38251,0642,7,7,1942,0,0,DE LONGPRE AV,N GENESEE AV,0,E,N
9088182,2020,20200706,1942,20200324,1400,32973,1119,2,7,1942,0,0,GLEN ARBOR AV,LA LOMA RD,0,S,N
9088184,2020,20200629,1942,20200331,1455,38251,0622,2,7,1942,0,0,MULHOLLAND DR,DONA PEGITA DR,0,E,N
9088185,2020,20200615,2401,20200524,1648,716,2401,7,3,2401,0,0,APPLEGATE,COMMERCE AV,0,S,N
9088186,2020,20200703,1942,20200326,2035,36023,1123,4,7,1942,0,0,GLENFELIZ BL,DOVER ST,0,N,N
9088187,2020,20200619,1942,20200310,2030,39876,1303,2,7,1942,0,0,11TH ST,CENTRAL AV,0,W,N
9088190,2020,20200703,1942,20200325,1445,40289,1141,3,7,1942,0,0,HOLLYWOOD BL,N KENMORE AV,0,W,N
9088191,2020,20200625,1942,20200313,1245,40611,1325,5,7,1942,0,0,CENTRAL AV,25TH ST,0,N,N
9088192,2020,20200706,1942,20200317,1445,37336,2002,2,7,1942,0,0,WESTERN AV,MELROSE AV,0,N,N
9088193,2020,20200629,2401,20200228,1956,801,2401,5,3,2401,0,0,SHAFFER RD,JUNIPER AV,0,S,N
9088194,2020,20200703,1942,20200316,0900,32973,1143,1,7,1942,0,0,CLAYTON AV,DELOZ AV,0,S,N
9088195,2020,20200629,1942,20200315,1845,38265,1351,7,7,1942,0,0,41ST ST,BROADWAY,0,W,N
9088198,2020,20200629,1942,20200316,2143,39508,1177,1,7,1942,0,0,AVE 28,IDELL ST,0,E,N
9088199,2020,20200716,1942,20200304,0900,38264,1375,3,7,1942,0,0,COMPTON AV,54TH ST,0,W,N
9088201,2020,20200817,5202,20200319,1600,1017,RBPD,4,3,5202,0,0,ANTELOPE BL,RT 36,0,E,N
9088202,2020,20200703,1942,20200314,2345,44165,11,6,7,1942,0,0,FIGUEROA,AMABEL ST,0,S,N
9088203,2020,20200619,1942,20200303,0715,1100,1347,2,7,1942,0,0,COMPTON AV,E 41ST ST,0,N,N
9088210,2020,20200629,1942,20200330,2150,37505,1307,1,7,1942,0,0,7TH ST,CROCKER ST,0,S,N
9088212,2020,20200706,1942,20200318,1100,42618,2011,3,7,1942,0,0,N WESTERN AV,W 1ST ST,0,S,N
9088214,2020,20200707,1942,20200324,1605,40289,0112,2,7,1942,0,0,W TEMPLE ST,N HOPE ST,0,E,N
9088216,2020,20200706,1942,20200317,1445,37715,2002,2,7,1942,0,0,N MANHATTAN PL,MELROSE AV,0,S,N
9088217,2020,20200724,1012,20200402,1711,L177,REED,4,3,1012,0,0,EYMANN AV,OAK AV,0,E,N
9088218,2020,20200629,1942,20200327,0900,37540,0157,5,7,1942,0,0,5TH ST,CROCKER ST,0,W,N
9088224,2020,20200626,1942,20200308,0025,32820,1454,7,7,1942,0,0,PANAMA ST,BEETHOVEN ST,0,W,N
9088226,2020,20200703,1942,20200327,1600,43015,0119,5,7,1942,0,0,E CESASR CHAVEZ,ALAMEDA,0,E,N
9088227,2020,20200616,1942,20200310,1130,32973,1309,2,7,1942,0,0,S ALAMEDA ST,E 16TH ST,0,S,N
9088230,2020,20200629,1942,20200328,1025,37540,0479,6,7,1942,0,0,WHITTIER BL,S INDIANA ST,0,W,N
9088233,2020,20200615,0109,20200226,2122,9501,1,3,7,0109,0,0,25TH AV,E 24TH ST,0,S,N
