CASE_ID,ACCIDENT_YEAR,PROC_DATE,JURIS,COLLISION_DATE,COLLISION_TIME,OFFICER_ID,REPORTING_DISTRICT,DAY_OF_WEEK,POPULATION,CNTY_CITY_LOC,BEAT_TYPE,CHP_BEAT_TYPE,PRIMARY_RD,SECONDARY_RD,DISTANCE,DIRECTION,INTERSECTION
9047565,2020,20200309,3801,20200124,1045,2151,BAYVI,5,7,3801,0,0,WOOLSEY ST,SAN BRUNO AV,0,W,N
9047567,2020,20200902,3801,20200129,2142,1378,BAYVI,3,7,3801,0,0,NEWHALL ST,INNES AV,0,S,N
9047568,2020,20200306,3801,20200118,1856,2407,NORTH,6,7,3801,0,0,FRANKLIN ST,EDDY ST,0,N,N
9047570,2020,20200306,3801,20200115,1610,2450,INGLE,3,7,3801,0,0,MISSION ST,PERSIA AV,0,N,N
9047574,2020,20200306,3801,20200113,0618,4331,SOUTH,1,7,3801,0,0,MISSION ST,3RD ST,0,W,N
9047577,2020,20200306,3801,20200118,1541,2020,SOUTH,6,7,3801,0,0,6TH ST,FOLSOM ST,0,S,N
90475786,2017,20170612,9834,20170604,0825,019916,Color,7,9,3600,1,3,PARKER DAM RD,SR-62,0,E,N
9047581,2020,20200309,3801,20200118,1217,86,TARA,6,7,3801,0,0,32ND AV,MORAGA ST,0,S,N
9047583,2020,20200306,3801,20200121,1311,359,CENTR,2,7,3801,0,0,MONTGOMERY ST,SUTTER ST,0,S,N
9047585,2020,20200306,3801,20200118,0953,142,BAYVI,6,7,3801,0,0,PALOU AV,PALOU AV 1743,0,E,N
9047586,2020,20200319,3801,20200125,2023,4124,INGLE,6,7,3801,0,0,OCEAN AV,RT 280,0,W,N
9047587,2020,20200306,3801,20200121,0015,1045,BAYV,2,7,3801,0,0,FELTON ST,PRINCETON ST,0,E,N
9047589,2020,20200306,3801,20200117,1825,4314,RICHM,5,7,3801,0,0,LAKE ST,4TH AV,0,W,N
9047592,2020,20200306,3801,20200115,1902,209,NORTH,3,7,3801,0,0,LAGUNA,OAK ST,0,S,N
90475933,2017,20170612,9825,20170604,2205,021400,Bisho,7,9,1400,2,4,PA-HA LN,UNITED STATES HIGHWAY 395,0,S,N
9047595,2020,20200306,3801,20200120,2055,203,MISSI,1,7,3801,0,0,23RD ST,CHURCH ST,0,E,N
9047598,2020,20200306,3801,20200125,1105,1538,TENDE,6,7,3801,0,0,5TH ST,STEVENSON ST,0,S,N
9047607,2020,20200306,3801,20200123,0025,158,INGLE,4,7,3801,0,0,CAYUGA AV,GENEVA AV,0,N,N
9047612,2020,20200306,3801,20200106,1401,4283,RICHM,1,7,3801,0,0,GEARY BL,28TH AV,0,E,N
9047613,2020,20200306,3801,20200114,1450,1052,RICHM,2,7,3801,0,0,ANZA ST,ARGUELLO BL,0,E,N
9047617,2020,20200306,3801,20200114,1414,885,BAYVI,2,7,3801,0,0,3RD ST,CARGO WY,0,S,N
9047618,2020,20200306,3801,20200110,1507,1994,TRAFF,5,7,3801,0,0,8TH ST,RINGOLD ST,0,N,N
9047619,2020,20200306,3801,20200122,1800,1238,INGLE,3,7,3801,0,0,GENEBERN WY,COLLEGE,0,W,N
9047621,2020,20200306,3801,20200114,1405,4006,TARAV,2,7,3801,0,0,FAXON AV,OCEAN AV,0,N,N
9047622,2020,20200306,3801,20200110,1131,1830,MISSI,5,7,3801,0,0,CESAR CHAVEZ ST,YORK ST,0,E,N
9047623,2020,20200306,3801,20200122,1358,375,BAYVI,3,7,3801,0,0,3RD ST,PAUL AV,0,S,N
9047635,2020,20200306,3801,20200121,1929,1878,SOUTH,2,7,3801,0,0,MISSION ST,6TH ST,0,W,N
9047636,2020,20200306,3801,20200106,0350,2368,SOUTH,1,7,3801,0,0,MISSION ST,6TH ST,0,N,N
9047639,2020,20200306,3801,20200122,0747,4046,NORTH,3,7,3801,0,0,SCOTT ST,FULTON ST,0,S,N
9047640,2020,20200306,3801,20200105,2250,2330,TARAV,7,7,3801,0,0,KIRKHAM ST,46TH AV,0,N,N
9047641,2020,20200306,3801,20200127,1719,1113,PARK,1,7,3801,0,0,TURK BL,NIDO AV,0,W,N
9047642,2020,20200306,3801,20200109,1542,786,TARAV,4,7,3801,0,0,BROTHERHOOD WY,LAKE MERCED BL,0,E,N
9047643,2020,20200306,3801,20200122,0105,158,INGLE,3,7,3801,0,0,BAYSHORE BL,HESTER AV,0,S,N
9047645,2020,20200306,3801,20200127,1451,820,TENDE,1,7,3801,0,0,EDDY ST,MASON ST,0,W,N
9047646,2020,20200305,3801,20200104,2059,969,MISSI,6,7,3801,0,0,MISSION ST,CESAR CHAVEZ,0,S,N
9047650,2020,20200305,3801,20200104,2037,2175,MISSI,6,7,3801,0,0,MISSION ST,17TH ST,0,N,N
9047651,2020,20200306,3801,20200109,0913,1396,SOUTH,4,7,3801,0,0,4TH ST,BERRY ST,0,S,N
9047652,2020,20200306,3801,20200101,1630,4108,BAYVI,3,7,3801,0,0,INNES AV,ARELIOUS WALKER ST,0,E,N
9047663,2020,20200306,3801,20200108,1527,1149,MISSI,3,7,3801,0,0,17TH ST,DOLORES ST,0,W,N
9047664,2020,20200313,3801,20200101,0225,624,NORTH,3,7,3801,0,0,LOMBARD ST,LAGUNA ST,0,E,N
9047667,2020,20200306,3801,20200108,1434,1062,MISSI,3,7,3801,0,0,MARKET ST,ARGENT ALY,0,S,N
9047670,2020,20200305,3801,20200123,1532,1861,TARAV,4,7,3801,0,0,12TH AV,LAWTON ST,0,N,N
9047672,2020,20200306,3801,20200101,2135,255,INGLE,3,7,3801,0,0,MISSION ST,VALENCIA ST,0,S,N
9047675,2020,20200306,3801,20200108,0443,4039,CENTR,3,7,3801,0,0,BATTERY,FILBERT ST,0,N,N
9047678,2020,20200306,3801,20200123,0953,4182,SOUTH,4,7,3801,0,0,FOLSOM ST,FREMONT ST,0,W,N
9047680,2020,20200311,4313,20200102,1606,4778,WESTE,4,7,4313,0,0,LINCOLN AV,LONUS ST,0,S,N
9047684,2020,20200609,1942,20200215,0053,42309,1529,6,7,1942,0,0,CLEON AV,OXNARD ST,0,N,N
9047687,2020,20200604,1942,20200202,1745,43586,2156,7,7,1942,0,0,INDEPENDENCE AVE,INDEPENDENCE,0,W,N
9047688,2020,20200609,1942,20200215,2040,43708,1984,6,7,1942,0,0,CHASE ST,TOBIAS AV,0,W,N
9047691,2020,20200604,1942,20200205,0940,39154,2143,3,7,1942,0,0,FALLBROOK AV,VICTORY BL,0,E,N
9047692,2020,20200609,1942,20200216,2345,42460,1033,7,7,1942,0,0,RESEDA BL,ERWIN ST,0,S,N
9047697,2020,20200306,4313,20200105,1244,4620,M,7,7,4313,0,0,SUNSET AV,LIGHT POLE #100484,0,N,N
9047698,2020,20200604,1941,20200209,1447,11012,901T,7,7,1941,0,0,ANAHEIM ST,MAGNOLIA AV,0,W,N
9047707,2020,20200604,1942,20200204,0935,30452,2111,2,7,1942,0,0,VALLEY CIRCLE BL,INGOMAR ST,0,S,N
9047709,2020,20200306,4313,20200106,0756,4386,FOOTH,1,7,4313,0,0,BATON ROUGE DR,BATON ROUGE CT,0,E,N
9047715,2020,20200915,1942,20200206,1345,41316,2187,4,7,1942,0,0,ALHAMA DR,VENTURA BL,0,N,N
9047723,2020,20200604,1942,20200215,0700,39157,1919,6,7,1942,0,0,FOOTHILL BL,ARROYO ST,0,N,N
9047727,2020,20200605,1942,20200214,1615,42309,1917,5,7,1942,0,0,BROMONT AV,SAYRE ST,0,N,N
9047729,2020,20200306,4313,20200106,1643,4585,DA,1,7,4313,0,0,MERIDIAN AV,KOOSER RD,0,S,N
9047733,2020,20200312,4313,20200106,1653,4803,FOOTH,1,7,4313,0,0,ALMADEN EXPWY,TP #13M598,0,E,N
9047735,2020,20200604,1942,20200209,1330,34265,1723,7,7,1942,0,0,MASON AV,CHATSWORTH ST,0,N,N
9047743,2020,20200604,1942,20200214,2215,40388,1523,5,7,1942,0,0,VICTORY BL,WHITSETT AV,0,W,N
9047747,2020,20200604,1942,20200210,0105,40388,1041,1,7,1942,0,0,WILBUR AV,CALIFA ST,0,N,N
9047749,2020,20200306,4313,20200122,2252,4225,FOOTH,3,7,4313,0,0,STEVENS LN,S WHITE RD,0,E,N
9047751,2020,20200604,1942,20200217,1530,38326,1004,1,7,1942,0,0,ETIWANDA AV,CANTARA ST,0,N,N
9047757,2020,20200306,4313,20200115,1210,4790,FOOTH,3,7,4313,0,0,CAPITOL EXPWY,ABORN RD,0,S,N
9047762,2020,20200608,4102,20200214,1949,68850,1D,5,4,4102,0,0,OLD COUNTY RD,MARINE VIEW AV,0,N,N
9047766,2020,20200608,4908,20200207,1615,2754,7,5,5,4908,0,0,NORTH MCDOWELL BL,SCOTT ST,0,N,N
9047770,2020,20200608,4908,20200212,1217,2754,14,3,5,4908,0,0,MCDOWELL BL,BAYWOOD DR,0,S,N
9047772,2020,20200227,4308,20200113,2230,327,32A01,1,5,4308,0,0,ABBOTT AV,W CALAVERAS BL,0,S,N
9047774,2020,20200609,1015,20200214,1808,N110,SELMA,5,3,1015,0,0,HIGHLAND AV,ARRANTS,0,N,N
9047784,2020,20200312,4308,20200120,1124,292,25B01,1,5,4308,0,0,YELLOWSTONE AV,S PARK VICTORIA DR,0,E,N
9047788,2020,20200227,4308,20200108,2500,191,25B01,3,5,4308,0,0,YOSEMITE DR,SOUTH PARK VICTORIA,0,W,N
9047792,2020,20200227,4308,20200101,0321,330,33B01,3,5,4308,0,0,S ABBOTT AV,W CALAVERAS BL,0,S,N
9047793,2020,20200608,3801,20200205,0735,2148,PARK,3,7,3801,0,0,7TH AV,LAWTON ST,0,S,N
9047794,2020,20200608,3300,20200211,1755,N5860,910I,2,5,3335,0,0,BUTTERFIELD STAGE RD,RANCHO CALIFORNIA RD,0,N,N
9047795,2019,20200227,1003,20190508,1418,F040,FIREB,3,2,1003,0,0,N ST,15TH ST,0,S,N
9047798,2020,20200608,3300,20200216,1742,N5860,910S,7,5,3335,0,0,MARGARITA RD,TEMECULA PKWY,0,N,N
9047799,2019,20200227,1003,20190519,1708,F052,FIREB,7,2,1003,0,0,OAK,ALDER WY,0,N,N
9047802,2020,20200608,3300,20200216,1718,4713,910K,7,5,3335,0,0,RANCHO CALIFORNIA RD,MORAGA RD,0,E,N
9047805,2020,20200608,1942,20200209,0745,36536,1801,7,7,1942,0,0,87TH ST,HOOVER,0,E,N
9047806,2020,20200608,3300,20200214,1648,N6426,910R2,5,5,3335,0,0,PROMENADE AV,RING RD,0,S,N
9047808,2020,20200227,4308,20200101,0241,330,32A01,3,5,4308,0,0,N ABBOTT AV,WALNUT DR,0,N,N
9047810,2020,20200608,3300,20200213,0904,3491,910S,4,5,3335,0,0,TEMECULA PKWY,BUTTERFIELD STAGE RD,0,W,N
9047811,2019,20200227,3801,20190607,1241,1860,TENDE,5,7,3801,0,0,JONES ST,EDDY ST,0,N,N
9047813,2020,20200622,1942,20200208,1717,42127,1801,6,7,1942,0,0,VERMONT AV,MANCHESTER AV,0,S,N
9047814,2020,20200608,3300,20200212,1635,4713,910T,3,5,3335,0,0,CAMINO PERLA ROJO,AVENIDA BICICLETA,0,E,N
9047819,2019,20200227,3610,20190709,0615,B6731,SC104,2,6,3610,0,0,TIPPECANOE AV,MILL ST,0,S,N
9047820,2020,20200227,4308,20200123,1621,279,32A01,4,5,4308,0,0,E CALAVERAS BL,DEMPSEY WY,0,W,N
9047822,2020,20200608,3300,20200220,0838,6228,910K,4,5,3335,0,0,RANCHO CALIFORNIA RD,MORAGA AV,0,E,N
9047828,2020,20200227,4904,20200118,1415,528,CENTR,6,4,4904,0,0,SEED FARM DR,ENTERPRISE DR,0,S,N
9047831,2019,20200227,1003,20190917,1725,F056,FIREB,2,2,1003,0,0,P ST,CLYDE FANNON RD,0,S,N
9047835,2019,20200313,1900,20191007,1300,617257,0250,1,4,1945,0,0,GIFFORD AV,54TH ST,0,N,N
9047838,2020,20200608,1942,20200205,1020,35936,1267,3,7,1942,0,0,W MANCHESTER AV,S BROADWAY,0,W,N
9047839,2019,20200227,1900,20191025,1713,533148,0250,5,4,1945,0,0,SLAUSON AV,PINE AV,0,E,N
9047842,2020,20200228,1901,20200106,1307,622,6,1,5,1901,0,0,HOWARD ST,ATLANTIC BL,0,E,N
9047844,2019,20200303,1942,20191220,2045,42552,HOLLE,5,7,1942,0,0,OLYMPIC BL,E CAMULOS ST,0,W,N
9047846,2020,20200228,1901,20200108,0744,622,15,3,5,1901,0,0,VEGA ST,CAMELIA DR,0,N,N
9047849,2020,20200227,3300,20200125,1330,4644,82E2,6,3,3305,0,0,CESAR CHAVEZ ST,VALLEY RD,0,W,N
9047851,2019,20200304,1942,20191230,0040,43044,426,1,7,1942,0,0,HUNTINGTON DR SOUTH,EASTERN AV,0,N,N
9047854,2020,20200228,1901,20200113,0403,214,13,1,5,1901,0,0,NORWOOD PL,ALMANSOR ST,0,W,N
9047855,2019,20200304,1942,20191229,1850,42697,0457,7,7,1942,0,0,MATHEWS ST,CESAR CHAVEZ,0,S,N
9047856,2019,20200303,1942,20191226,1900,43638,0409,4,7,1942,0,0,HUNINGTON DR,VAN HORNE,0,W,N
9047859,2019,20200304,1942,20191215,1800,43961,0497,7,7,1942,0,0,OLYMPIC BL,EVERGREEN AV,0,E,N
9047861,2020,20200227,3300,20200108,0230,4630,LA41,3,3,3392,0,0,WASHINGTON ST,RT 111,0,S,N
9047862,2020,20200228,1901,20200131,0224,280,21,5,5,1901,0,0,MONTEZUMA AV,PALM AV,0,W,N
9047863,2019,20200304,1942,20191224,0445,43188,0497,2,7,1942,0,0,GRANDE VISTA,OLYMPIC,0,S,N
9047864,2019,20200303,1948,20191215,1357,398,1948,7,5,1948,0,0,ATLANTIC BL,CADIZ ST,0,S,N
9047866,2020,20200228,1901,20200110,2342,280,24,5,5,1901,0,0,MARGUERITA AV,LARCH ST,0,S,N
9047869,2020,20200228,1901,20200102,1643,102,24,4,5,1901,0,0,OLIVE,ALAHAMBRA RD,0,S,N
9047870,2020,20200228,1901,20200112,0113,281,6,7,5,1901,0,0,BAYSTATE ST,GARFIELD AV,0,W,N
9047871,2019,20200304,1942,20191216,0830,39428,0424,1,7,1942,0,0,N MISSION RD,LINCOLN PL,0,S,N
9047872,2019,20200303,1948,20191221,1309,295,1948,6,5,1948,0,0,TAYLOR DR,ORANGE AV,0,W,N
9047873,2020,20200228,1901,20200107,1310,239,6,2,5,1901,0,0,ATLANTIC BL,MAINE ST,0,S,N
90478730,2017,20170615,9140,20170527,1815,013571,Susan,6,9,1800,3,5,SPRING RIDGE DR.,NUMA RD.,0,W,N
9047874,2020,20200228,1901,20200110,1841,296,20,5,5,1901,0,0,LAS FLORES ST,FREMONT AV,0,E,N
9047877,2020,20200228,1901,20200108,1556,102,29,3,5,1901,0,0,FREMONT,CONCORD,0,S,N
9047880,2019,20200303,1948,20191205,1056,459,1948,4,5,1948,0,0,AVALANCHE WY,FLORAL DR,0,S,N
9047882,2020,20200228,1901,20200117,0256,280,13,5,5,1901,0,0,3RD ST,VALLEY BL,0,S,N
9047883,2019,20200304,1942,20191221,0805,39745,0181,6,7,1942,0,0,FIGUEROA ST,PICO AV,0,S,N
9047884,2019,20200303,1948,20191204,1547,461,1948,3,5,1948,0,0,POTRERO GRANDE DR,MARKLAND DR,0,E,N
9047888,2019,20200303,1948,20191203,1751,374,1948,2,5,1948,0,0,POMONA BL,WILCOX AV,0,E,N
9047889,2020,20200228,1901,20200102,1150,199/224,21,4,5,1901,0,0,WHITNEY DR,CARLOS ST,0,N,N
9047890,2020,20200228,4807,20200126,1538,672,VALLE,7,6,4807,0,0,AMADOR ST,GEORGIA ST,0,S,N
9047891,2019,20200304,1942,20191229,1730,43994,0182,7,7,1942,0,0,11TH ST,HOPE ST,0,E,N
9047892,2019,20200228,1948,20191227,1413,374,1948,5,5,1948,0,0,ATLANTIC BL,BRIGHTWOOD ST,0,S,N
9047894,2020,20200228,4807,20200127,1913,731,VALLE,1,6,4807,0,0,NEBRASKA ST,FRESNO ST,0,W,N
9047895,2019,20200304,1942,20191231,1230,39291,0153,2,7,1942,0,0,BROADWAY,7TH ST,0,N,N
9047896,2019,20200303,1948,20191210,1802,374,1948,2,5,1948,0,0,LINCOLN AV,E EMERSON AV,0,N,N
9047897,2020,20200228,1901,20200102,1538,239,10,4,5,1901,0,0,7TH ST,SHORB ST,0,S,N
9047898,2020,20200228,3300,20200129,1415,N6299,22H4,3,3,3317,0,0,MONTEREY AV,COUNTRY CLUB DR,0,N,N
9047899,2019,20200304,1942,20191225,0240,43704,0118,3,7,1942,0,0,NORTH SPRING ST,ELMYRA ST,0,S,N
9047901,2020,20200228,1901,20200109,1238,287,18,4,5,1901,0,0,VALLEY BL,BENITO AV,0,E,N
9047905,2020,20200228,1901,20200109,1756,295,1,4,5,1901,0,0,HUNTINGTON DR,HILDALGO AV,0,W,N
9047906,2020,20200228,3300,20200119,0747,N6299,38B3,7,4,3318,0,0,PORTOLA AV,DINAH SHORE DR,0,N,N
9047907,2019,20200304,1942,20191227,0515,43204,0105,5,7,1942,0,0,SOLANO AV,BROADWAY ST,0,W,N
9047908,2019,20200303,1948,20191206,1918,452,1948,5,5,1948,0,0,GARFIELD AV,EMERSON AV,0,S,N
9047910,2020,20200228,3300,20200123,1807,2287,3300,4,3,3317,0,0,DINAH SHORE DR,DAVALL DR,0,W,N
9047912,2019,20200304,1948,20191206,1644,462,1948,5,5,1948,0,0,SOUTH ATLANTIC BL,FLORAL DR,0,W,N
9047914,2020,20200228,3300,20200116,1802,5470,36M5,4,4,3318,0,0,FRED WARING DR,COOK ST,0,W,N
9047915,2019,20200304,1942,20191230,1610,44018,0182,1,7,1942,0,0,PICO BL,GRAND AV,0,E,N
9047916,2019,20200303,1948,20191213,1308,409,1948,5,5,1948,0,0,GARVEY AV,BALTIMORE AV,0,S,N
9047917,2020,20200228,1901,20200103,1122,622,11,5,5,1901,0,0,SAN MARINO AV,SIERRA VISTA AV,0,E,N
9047918,2020,20200228,3300,20200128,1503,B6299,20D4,2,3,3317,0,0,MONTEREY AV,AVENIDA LAS PALMAS,0,N,N
9047922,2019,20200615,1942,20191225,1830,37908,0426,3,7,1942,0,0,WARWICK ST,TEMPLETON ST,0,S,N
9047924,2019,20200310,2103,20191004,1243,156,OLEMA,5,2,2103,0,0,OLEMA RD,SIR FRANCIS DRAKE BL,0,W,N
9047925,2020,20200529,1948,20200212,1901,423,ALH,3,5,1948,0,0,MARKET PL DR,POTRERO GRANDE DR,0,S,N
9047926,2020,20200529,1942,20200212,1920,41969,0363,3,7,1942,0,0,MARTIN LUTHER KING BL,CRENSHAW,0,W,N
9047928,2019,20200310,2103,20191014,1622,169,WILLO,1,2,2103,0,0,SIR FRANCIS DRAKE BL,WILLOW AV,0,W,N
9047932,2019,20200310,2103,20191108,0935,169,TAYRO,5,2,2103,0,0,CLAUS DR,TAYLOR DR,0,E,N
9047934,2020,20200611,1942,20200214,1520,43480,0321,5,7,1942,0,0,LA BREA,OBAMA BL,0,N,N
9047937,2019,20200228,1948,20191209,1317,398,1948,1,5,1948,0,0,NEW AV,EMERSON AV,0,N,N
9047939,2020,20200309,1900,20200118,1436,443069,0972,6,4,1979,0,0,BEVERLY BL,CLARK DR,0,E,N
9047941,2019,20200228,1948,20191211,0842,398,1948,3,5,1948,0,0,CORPORATE CENTER DR,DAVIDSON DR,0,N,N
9047942,2020,20200611,1942,20200210,1300,41729,0312,1,7,1942,0,0,MARTIN LUTHER KING JR BL,DENKER AV,0,S,N
9047943,2020,20200429,1900,20200127,0320,625056,0976,1,4,1979,0,0,SANTA MONICA BL,SWEETZER AV,0,E,N
9047947,2020,20200814,1942,20200110,2350,637309,0977,5,7,1942,0,0,SUNSET BL,SAN VICENTE BL,0,W,N
9047948,2020,20200925,1976,20200207,1214,498,1976,5,5,1976,0,0,WHITTIER BL,VIRGINIA AV,0,E,N
9047950,2020,20200610,1942,20200214,1510,42474,0359,5,7,1942,0,0,FIGUEROA,39TH ST,0,S,N
9047951,2020,20200309,1900,20200119,0020,509623,00353,7,4,1979,0,0,SANTA MONICA BL,WESTMONT DR,0,E,N
9047955,2020,20200305,1900,20200115,1621,526486,0986,3,4,1979,0,0,SUNSET BL,SHERBOURNE DR,0,W,N
9047957,2020,20200306,1948,20200122,1308,398,1948,3,5,1948,0,0,LINCOLN AV,GARVEY AV,0,N,N
9047958,2020,20200922,0305,20200205,0730,M5116,STX,3,1,0305,0,0,RT 49,RIDGE RD,0,S,N
9047959,2020,20201019,5600,20200213,1045,4968,6006,4,3,5602,0,0,RT 126,D ST,0,E,N
9047961,2020,20201001,1948,20200113,0703,398,1948,1,5,1948,0,0,RAMONA BL,RT 710,0,E,N
9047963,2020,20200518,5600,20200131,0600,LEWIS,8202,5,5,5601,0,0,FLYNN RD,VIA PESCADOR,0,E,N
9047964,2020,20200611,5007,20200206,0749,5790,5007,4,5,5007,0,0,FULKERTH RD,GOLDEN STATE BL,0,W,N
9047965,2020,20200310,1942,20200122,0910,40275,0141,3,7,1942,0,0,W 3RD ST,S FIGUEROA ST,0,W,N
9047968,2020,20200604,5007,20200205,1524,5789,5007,3,5,5007,0,0,N MINARET,EAST AV,0,S,N
9047972,2020,20200609,5007,20200204,1641,5789,5007,2,5,5007,0,0,EAST MARSHALL ST,QUINCY RD,0,W,N
9047974,2020,20200609,3404,20200219,1332,8138,6,3,7,3404,0,0,STOCKTON BL,DIAS AV,0,S,N
9047977,2019,20200309,1942,20191226,1615,34462,0182,4,7,1942,0,0,OLYMPIC BL,GRAND AV,0,W,N
9047978,2020,20200529,5102,20200208,0520,9007,5,6,4,5102,0,0,LINCOLN RD,JONES RD,0,E,N
9047981,2019,20200228,1942,20191223,1855,43482,0135,1,7,1942,0,0,MAIN ST,3RD ST,0,N,N
9047982,2020,20200529,5102,20200208,2123,4117,5,6,4,5102,0,0,BRIDGE ST,PALORA AV,0,W,N
9047984,2019,20200309,4104,20191224,1409,0255,5,2,4,4104,0,0,FOREST VIEW AV,EL CAMINO REAL,0,W,N
9047986,2020,20200310,5102,20200130,1005,4077,3,4,4,5102,0,0,RT 20,ROCCA WY,0,W,N
9047988,2019,20200309,4104,20191223,1305,0255,4,1,4,4104,0,0,PRIMROSE RD,CHAPIN AV,0,E,N
9047989,2019,20200228,1942,20191209,1110,38912,0406,1,7,1942,0,0,LOMITAS DR,AVE 60,0,S,N
9047990,2020,20200306,5102,20200217,1113,4073,2,1,4,5102,0,0,RT 20,CIVIC CENTER BL,0,W,N
9047991,2020,20200309,2103,20200121,0843,168,WILLO,2,2,2103,0,0,WILLOW AV,MAPLE AV,0,N,N
9047992,2020,20200604,2706,20200220,1705,121,MPD,4,4,2706,0,0,RAMONA AV,BRANNER AV,0,S,N
9047995,2020,20200611,2103,20200205,1417,168,DNTN,3,2,2103,0,0,SIR FRANCIS DRAKE BL,PACHECO AV,0,E,N
9047997,2019,20200305,1942,20191211,1355,38229,0421,3,7,1942,0,0,MAIN ST,AVENUE 17,0,E,N
9047998,2019,20200309,1948,20191223,1956,374,1948,1,5,1948,0,0,ATLANTIC BL,FLORAL DR,0,S,N
9047999,2020,20200604,2103,20200219,1030,171,WILLO,3,2,2103,0,0,WILLOW AV,MAPLE AV,0,S,N
9048000,2020,20200608,2706,20200214,1537,215,2706,5,4,2706,0,0,FREMONT ST,ABREGO ST,0,E,N
9048001,2020,20200228,5102,20200113,0741,4077,2,1,4,5102,0,0,STABLER LN,JAMIE DR,0,N,N
9048005,2020,20200228,5102,20200115,0749,4077,5,3,4,5102,0,0,MORTON ST,CLARK AV,0,E,N
9048009,2020,20200228,3404,20200131,0824,466,P3,5,7,3404,0,0,12TH ST,C ST,0,N,N
9048011,2020,20200603,1942,20200214,1835,43408,0374,5,7,1942,0,0,ROXTON AV,OBAMA BL,0,S,N
9048014,2020,20200603,5102,20200205,1753,4105,4,3,4,5102,0,0,GRAY AV,FORBES AV,0,S,N
9048018,2020,20200603,5102,20200213,1451,4077,4,4,4,5102,0,0,FRANKLIN AV,CLARK AV,0,W,N
9048021,2020,20200228,1942,20200130,0750,43133,0328,4,7,1942,0,0,S FIGUEROA ST,28TH ST,0,S,N
9048025,2020,20200228,1942,20200127,1315,36757,0195,1,7,1942,0,0,14TH  ST,MAPLE AV,0,W,N
9048029,2020,20200305,1942,20200119,0010,37644,0407,7,7,1942,0,0,HUNTINGTON DR,TOPAZ,0,W,N
9048030,2020,20200603,3404,20200218,1712,1011,5,2,7,3404,0,0,EHRHARDT AV,EDDINGTON AV,0,E,N
9048034,2020,20200603,3404,20200214,1422,8206,5,5,7,3404,0,0,MACK RD,VALLEY HI DR,0,S,N
9048035,2020,20200603,1948,20200202,1958,448,1948,7,5,1948,0,0,FLORENCE AV,EMERSON AV,0,S,N
9048037,2020,20200228,1942,20200126,0145,43711,0171,7,7,1942,0,0,FIGUEROA,OLYMPIC,0,N,N
9048039,2020,20200603,1948,20200204,1614,420,1948,2,5,1948,0,0,GARFIELD AV,NEWMARK AV,0,N,N
9048041,2020,20200228,1942,20200121,1745,30083,0192,2,7,1942,0,0,S FLOWER ST,W VENICE BL,0,S,N
9048042,2020,20200603,3404,20200219,1947,1054,6,3,7,3404,0,0,FOLSOM BL,49TH ST,0,E,N
9048045,2020,20200228,1942,20200131,1355,38828,0421,5,7,1942,0,0,MANITOU AV,DALY ST,0,E,N
9048046,2020,20200622,3404,20200212,1920,953,P3,3,7,3404,0,0,16TH ST,G ST,0,S,N
9048047,2020,20200603,1948,20200217,2021,418,1948,1,5,1948,0,0,GARFIELD AV,GARVEY AV,0,S,N
9048051,2020,20200603,4313,20200211,0910,4608,YELLO,2,7,4313,0,0,SNELL AV,LAMP POST  #19P4,0,E,N
9048053,2020,20200305,1948,20200131,1919,448,1948,5,5,1948,0,0,GRAVES AV,RUSSELL AV,0,W,N
9048055,2020,20200603,4313,20200211,1335,4839,PAUL,2,7,4313,0,0,S WHITE RD,ABORN RD,0,N,N
9048057,2020,20200228,1948,20200131,0837,295,1948,5,5,1948,0,0,ATLANTIC BL,1ST ST,0,S,N
9048061,2020,20200228,1948,20200116,1526,455,1948,4,5,1948,0,0,GARFIELD AV,HELLMAN AV,0,S,N
9048065,2020,20200228,1948,20200116,1741,462,1948,4,5,1948,0,0,E GRAVES AV,S NEW AV,0,W,N
9048067,2020,20200603,4313,20200205,0242,4447,DA,3,7,4313,0,0,CAMDEN AV,LP #21M115,0,E,N
9048068,2020,20200303,4313,20200120,1140,4169,LINCO,1,7,4313,0,0,MONTEREY RD,EAST ALMA AV,0,S,N
9048073,2020,20200316,1948,20200131,1300,409,1948,5,5,1948,0,0,ATLANTIC BL,NEW MARK AV,0,W,N
9048076,2020,20200303,4313,20200121,1149,4169,LINCO,2,7,4313,0,0,KEYES ST,8TH ST,0,E,N
9048077,2020,20200228,1948,20200130,2045,449,1948,4,5,1948,0,0,SOUTH GARFIELD AV,RIGGIN ST,0,S,N
9048081,2019,20200228,1900,20191106,1750,629167,0243,3,3,1914,0,0,WASHINGTON BL,BEWLEY AV,0,W,N
9048082,2019,20200227,3801,20191219,1700,2314,PARK,4,7,3801,0,0,CENTRAL AV,WALLER ST,0,S,N
9048083,2019,20200228,1901,20191228,1055,623,17,6,5,1901,0,0,HELLMAN AV,FREMONT AV,0,E,N
9048084,2020,20200228,1948,20200120,0407,295,1948,1,5,1948,0,0,ATLANTIC BL,CADEZ ST,0,S,N
9048085,2019,20200228,1900,20191107,0600,614431,0246,4,3,1914,0,0,SLAUSON AV,EASTERN AV,0,W,N
9048086,2019,20200227,3300,20191222,2103,4859,001J,7,6,3345,0,0,MISSION BL,VALLEY WY,0,E,N
