CASE_ID,ACCIDENT_YEAR,PROC_DATE,JURIS,COLLISION_DATE,COLLISION_TIME,OFFICER_ID,REPORTING_DISTRICT,DAY_OF_WEEK,POPULATION,CNTY_CITY_LOC,BEAT_TYPE,CHP_BEAT_TYPE,PRIMARY_RD,SECONDARY_RD,DISTANCE,DIRECTION,INTERSECTION
9009292,2019,20200103,2109,20191225,2143,595,17,3,5,2109,0,0,HETHERTON ST,3RD ST,0,S,N
9009296,2019,20200103,4100,20191219,2224,18970,MLB,4,3,4110,0,0,MILLBRAE AV,VALENCIA DR,0,E,N
9009299,2019,20200210,3404,20191223,1633,4753,5,1,7,3404,0,0,LA MANCHA WY,MACK RD,0,N,N
9009306,2019,20200210,1942,20191203,0240,42011,1203,2,7,1942,0,0,W 48TH ST,S WESTERN AV,0,E,N
9009307,2019,20200210,5703,20191221,2110,2073,13,6,4,5703,0,0,E GUM AV,WALKER ST,0,S,N
9009310,2019,20200210,1928,20191202,0129,50406,516,1,5,1928,0,0,HAWTHORNE BL,S 137TH ST,0,S,N
9009312,2019,20200220,3404,20191223,0459,382,P6,1,7,3404,0,0,GRANADA WY,ALHAMBRA BL,0,E,N
9009314,2019,20200210,1928,20191213,0100,50345,517,5,5,1928,0,0,KORNBLUM AV,EL SEGUNDO BL,0,S,N
9009315,2019,20200210,5703,20191224,1345,2891,32,2,4,5703,0,0,MAIN ST,WEST ST,0,E,N
90093161,2016,20160112,9266,20160109,0110,018751,9266,6,9,3900,1,1,I-205 E/B,PARADISE ROAD,0,E,N
9009319,2019,20200210,5703,20191224,1346,2891,33,2,4,5703,0,0,E GUM AV,MATMOR RD,0,W,N
9009320,2019,20200103,5405,20191222,2125,251,PSC,7,4,5405,0,0,PRESIDIO AV,CASA DEL RIO ST,0,W,N
9009322,2019,20200210,1926,20191221,2101,0120,4,6,5,1926,0,0,S LONE HILL AV,KENOMA,0,S,N
9009323,2019,20200210,340H,20191205,0136,10669,1201,4,5,3450,0,0,LAGUNA BL,HARBOUR POINT DR,0,E,N
90093250,2016,20160112,9320,20160105,0610,016094,9320,2,9,0700,1,3,SR-4 BYPASS RD,SR-160,0,E,N
9009326,2019,20200210,1926,20191221,2103,0050,4,6,5,1926,0,0,E AUTO CENTRE DR,LONE HILL AV,0,E,N
90093267,2016,20160112,9320,20160105,1130,016094,9320,2,9,0700,2,4,KIRKER PASS RD.,HESS RD,0,N,N
9009329,2019,20200224,3600,20191108,1410,S.CHAU,CH031,5,5,3630,0,0,PEYTON DR,BULLDOG DR,0,N,N
90093295,2016,20160112,9320,20160107,0630,016094,9320,4,9,0700,2,4,DEER VALLEY RD,BRIONES VALLEY RD,0,S,N
9009334,2019,20200210,1926,20191217,1135,0126,4,2,5,1926,0,0,LONE HILL AV,AUTO CENTER DR,0,N,N
9009335,2019,20200210,340H,20191217,1039,10704,3101,2,5,3450,0,0,CALVINE RD,SHELDON NORTH DR,0,W,N
9009338,2019,20200210,1955,20191224,2140,42273,46,2,6,1955,0,0,CASA VISTA DR,ORANGE GROVE AV,0,N,N
90093390,2015,20160112,9840,20151126,1650,014916,9840,4,7,3313,1,1,I215 N/B,CENTRAL AVE.,0,S,N
9009342,2019,20200210,1955,20191223,1244,40632,14,1,6,1955,0,0,EAST END AV,HOLT AV,0,N,N
9009347,2019,20200210,3010,20191218,1250,1165,437,3,6,3010,0,0,BROOKHURST,ADAMS,0,N,N
90093493,2016,20160112,9266,20160110,1900,018751,9266,7,9,3900,3,5,CLOVER RD. (11700 BLOCK),CORRAL HOLLOW ROAD,0,E,N
90093495,2016,20160112,9266,20160110,2350,018751,9266,7,9,3900,1,1,I-205 E/B,SAN JOAQUIN / ALAMEDA COUNTY LINE,0,E,N
9009350,2019,20200210,1955,20191224,1454,40791,84,2,6,1955,0,0,GAREY AV,OLIVE ST,0,S,N
9009352,2019,20200220,4900,20191207,2253,SD2630,11101,6,3,4980,0,0,WINDSOR RD,PRIVATE RD F,0,N,N
9009354,2019,20200210,1955,20191224,1830,40791,92,2,6,1955,0,0,RESERVOIR ST,GRAND AV,0,N,N
90093546,2015,20160112,9590,20151103,0850,016127,9590,2,7,1942,1,1,I-110 S/B (HARBOR FREEWAY),1ST STREET,0,S,N
9009358,2019,20200210,1955,20191220,2050,42293,30,5,6,1955,0,0,FOOTHILL BL,TOWNE AV,0,W,N
9009359,2019,20200210,4305,20191213,0800,309,SCCJD,5,4,4305,0,0,FOOTHILL EXPWY,ARBORETUM DR,0,W,N
9009365,2019,20200115,1900,20191121,1844,606663,1626,4,5,1977,0,0,223RD ST,WILMINGTON AV,0,E,N
9009367,2019,20200108,3400,20191102,1023,893,RCPD,6,5,3490,0,0,ASTRAL DR,BURLINE ST,0,N,N
9009368,2019,20200109,4907,20191130,1757,SD1922,10701,6,2,4907,0,0,5TH ST WEST,WEST SPAIN ST,0,N,N
9009369,2019,20200228,1900,20191121,1630,618888,1630,4,5,1977,0,0,VICTORIA ST,BIRCHKNOLL DR,0,W,N
9009371,2019,20200128,3400,20191119,1730,733,RCPD,2,5,3490,0,0,SOUTH WHITE ROCK RD,LAURELHURST DR,0,E,N
9009375,2019,20200108,3400,20191116,0401,495,RC,6,5,3490,0,0,SUNRISE BL,SUNRISE PARK DR,0,S,N
9009376,2019,20200109,5005,20191130,1830,S03076,STANI,6,3,5005,0,0,SPERRY AV,WARD AV,0,W,N
9009377,2019,20200108,1900,20191126,0300,602967,1610,2,5,1977,0,0,ALBERTONI ST,AVALON BL,0,W,N
9009380,2019,20200109,3404,20191120,1742,8141,2,3,7,3404,0,0,BELL AV,RALEY BL,0,W,N
9009381,2019,20200212,1900,20191124,2500,626466,1622,7,5,1977,0,0,HARBOR VIEW AV,WASHINGTON ST,0,S,N
9009385,2019,20200108,1900,20191105,1800,602236,1610,2,5,1977,0,0,MAIN ST,ALBERTONI ST,0,S,N
9009386,2019,20200107,1941,20191130,1600,11257,232,6,7,1941,0,0,LOCUST,PLATT,0,S,N
9009387,2019,20200108,3400,20191129,2223,495,RC,5,5,3490,0,0,LAURELHURST DR,SANBURY CIR,0,W,N
9009391,2019,20200108,3400,20191122,1124,1040,5,5,5,3490,0,0,COLOMA RD,TRINITY RIVER DR,0,E,N
9009393,2019,20200108,1900,20191120,0955,508441,1610,3,5,1977,0,0,AVALON BL,GARDENA BL,0,S,N
9009395,2019,20200108,3400,20191123,0234,481,SACRA,6,5,3490,0,0,BAROQUE DR,OSELOT WY,0,S,N
9009399,2019,20200108,3400,20191126,2217,76,RC,2,5,3490,0,0,BRAVADO DR,FOLSOM BL,0,N,N
9009401,2019,20200108,1900,20191124,2120,602967,1610,7,5,1977,0,0,AVALON BL,GARDENA BL,0,N,N
9009403,2019,20200108,3400,20191105,0824,25,RC,2,5,3490,0,0,SUNRISE BL,FOLSOM BL,0,N,N
9009404,2019,20200107,1942,20191119,0255,41488,1203,2,7,1942,0,0,W 47TH ST,W 47TH ST 1642,0,S,N
9009406,2019,20200107,1942,20191110,1600,40165,1004,7,7,1942,0,0,RESEDA BL,KESWICK ST,0,N,N
9009407,2019,20200108,5703,20191128,1601,2070,12,4,4,5703,0,0,3RD ST,CROSS ST,0,N,N
90094075,2016,20160113,9135,20160112,1330,012978,9135,2,9,4500,3,5,HAWTHORNE AVE,HAPPY VALLEY RD,0,W,N
9009409,2019,20200108,1942,20191117,0030,39835,1025,7,7,1942,0,0,ETIWANDA AV,SHERMAN WY,0,N,N
9009411,2019,20200108,5703,20191115,0107,2815,35,5,4,5703,0,0,HOOVER DR,EISENHOWER DR,0,E,N
9009415,2019,20200108,3401,20191122,1230,901,3401,5,5,3401,0,0,GREENBACK LN,MADISON AV,0,W,N
9009418,2019,20200107,1942,20191104,1335,41029,1079,1,7,1942,0,0,ORION AV,VENTURA BL,0,N,N
9009419,2019,20200108,3000,20191101,0150,4601,971H6,5,4,3029,0,0,EL ENCANTO,SAN MARENO,0,S,N
9009421,2019,20200114,1900,20191128,0520,514205,1615,4,5,1977,0,0,UNIVERSITY DR,CANEY AV,0,W,N
9009422,2019,20200107,1942,20191104,1650,38191,1028,1,7,1942,0,0,GAULT ST,DE CELIS PL,0,E,N
9009423,2019,20200108,4114,20191102,2500,1059,SNB1,6,4,4114,0,0,EAST SAN BRUNO AV,3RD AV,0,E,N
9009424,2019,20200128,3400,20191125,2213,735,RC,1,5,3490,0,0,FOLSOM BL,ZINFANDEL DR,0,E,N
90094240,2016,20160113,9320,20160105,0548,016970,9320,2,3,0707,1,1,I-80 E/B,PINOLE VALLEY ROAD,0,E,N
9009428,2019,20200107,3400,20191126,1015,1253,RC,2,5,3490,0,0,SUNRISE BL,FOLSOM BL,0,S,N
9009430,2019,20200107,1942,20191101,2227,43226,1006,5,7,1942,0,0,SATICOY ST,LOUISE AV,0,W,N
9009435,2019,20200108,1900,20191119,0200,626680,1610,2,5,1977,0,0,ALBERTONI ST,AVALON BL,0,E,N
9009436,2019,20200107,3400,20191122,0638,893,RCPD,5,5,3490,0,0,SUNRISE BL,TRADE CENTER DR,0,S,N
9009437,2019,20200108,1942,20191120,0910,39085,1018,3,7,1942,0,0,HASKELL AV,SHERMAN WY,0,N,N
9009438,2019,20200107,1942,20191128,1600,43487,1012,4,7,1942,0,0,AMIGO AV,COHASSET ST,0,S,N
9009439,2019,20200103,1900,20191120,1940,606663,1624,3,5,1977,0,0,224TH ST,MARBELLA AV,0,E,N
9009443,2019,20200103,0109,20191021,1730,8988,2,1,7,0109,0,0,SAN LEANDRO ST,66TH AV,0,W,N
9009446,2019,20200103,1900,20191126,0210,632490,1323,2,5,1935,0,0,LAKEWOOD BL,CARSON ST,0,N,N
9009447,2019,20200103,0109,20191018,1434,9517,2,5,7,0109,0,0,ORRAL ST,72ND AV,0,W,N
9009448,2019,20200102,3003,20191121,2250,1222,39,4,5,3003,0,0,9TH ST,9TH ST 7661,0,N,-
9009450,2019,20200103,1900,20191129,1305,407852,1334,5,5,1908,0,0,MAYNE ST,SANTA ANA AV,0,W,N
9009454,2019,20200103,1900,20191124,1820,627798,0612,7,6,1985,0,0,CROSSGLADE AV,WELLHAVEN ST,0,S,N
90094560,2015,20160113,9590,20151118,1540,018040,9590,3,7,1942,1,1,SR-110 N/B (ARROYO SECO PARKWAY),TUNNEL #3,0,N,N
9009458,2019,20200103,1900,20191120,2335,636901,0631,3,6,1985,0,0,SOLEDAD CANYON RD,CANYON COUNTRY PK,0,W,N
9009463,2019,20200103,3600,20191012,0820,G8565,HI015,6,4,3618,0,0,BASELINE ST,RT 210,0,W,N
9009464,2019,20200102,1900,20191123,1854,610418,1127,6,6,1992,0,0,LANCASTER BL,20TH ST WEST,0,W,N
9009466,2019,20200103,1900,20191122,1725,623588,0641,5,6,1985,0,0,VALENCIA BL,CINEMA DR,0,W,N
9009468,2019,20200102,1900,20191118,1130,546182,1133,1,6,1992,0,0,KIRKLAND AV,AVE J,0,S,N
9009472,2019,20200102,1900,20191118,2030,624625,1133,1,6,1992,0,0,5TH ST EAST,WOODINGTON DR,0,N,N
9009473,2019,20200613,3300,20191217,0511,4611,501A,2,5,3341,0,0,RT 74,MENIFEE RD,0,E,N
90094732,2016,20160113,9245,20160104,1915,017756,9245,1,9,0900,3,5,COUNTRY CLUB DRIVE,ROYAL DRIVE,0,E,N
9009474,2019,20200103,1900,20191125,1705,480759,0644,1,6,1985,0,0,MAGIC MOUNTAIN PKWY,CITRUS ST,0,E,N
9009476,2019,20200102,1900,20191130,2240,626593,1135,6,6,1992,0,0,25TH ST E,LANCASTER BL,0,E,N
9009478,2019,20200103,1900,20191125,2235,465550,0644,1,6,1985,0,0,VALENCIA BL,BOUQUET CANYON RD,0,W,N
9009479,2019,20200103,3000,20191004,1400,1916,891E7,5,3,3051,0,0,EL TORO RD,MOULTON PKWY,0,W,N
9009480,2019,20200102,1900,20191128,0800,546182,1132,4,6,1992,0,0,AVENUE J,HANSTEAD AV,0,E,N
9009483,2019,20200103,1942,20191026,1300,43112,1634,6,7,1942,0,0,FOOTHILL BL,VAN NUYS BL,0,N,N
9009484,2019,20200102,1900,20191129,1551,630212,1123,5,6,1992,0,0,HOBAN AV,AVENUE J-6,0,S,N
9009485,2019,20200218,5005,20191208,0735,S02649,PATTE,7,3,5005,0,0,LAS PALMAS AV,N 7TH ST,0,W,N
9009486,2019,20200103,1900,20191127,0350,527057,0611,3,6,1985,0,0,WHITES CANYON RD,ASHBORO DR,0,N,N
9009487,2019,20200103,1942,20191023,1725,38996,1681,3,7,1942,0,0,LAUREL CANYON BL,ROSCOE BL,0,S,-
90094890,2016,20160113,9360,20160105,0850,011932,9360,2,9,4900,1,3,SR-116 (GRAVENSTEIN HWY),BLOOMFIELD RD,0,E,N
90094891,2016,20160113,9360,20160104,0825,011932,9360,1,6,4905,1,2,US-101 N/B,FIFTH ST U/C,0,N,N
9009495,2019,20200103,1942,20191024,2000,43679,0932,4,7,1942,0,0,DELANO ST,NOBLE AV,0,E,N
9009498,2019,20200103,1900,20191129,1320,535977,0643,5,6,1985,0,0,BOUQUET CANYON RD,ESPUELLA DR,0,N,N
9009500,2019,20200102,1900,20191110,1955,624625,1137,7,6,1992,0,0,AVENUE K,STANCLIFF,0,E,N
90095008,2016,20160114,3400,20160107,0740,018276,9260,4,5,3490,0,0,GRANTLINE ROAD S/B,RAYMER WAY,0,N,N
9009501,2019,20200219,3404,20191223,1728,8157,1,1,7,3404,0,0,SAN JUAN RD,CITY POLE #121677,0,W,N
9009504,2019,20200102,1900,20191130,1931,644798,1137,6,6,1992,0,0,AVENUE K,27TH ST E,0,W,N
9009505,2019,20200302,3404,20191223,1743,589,P4,1,7,3404,0,0,FRANKLIN BL,25TH AV,0,S,N
9009506,2019,20200103,1900,20191108,1420,636151,0633,5,6,1985,0,0,SANDY DR,RED BUD PL,0,W,N
9009507,2019,20200103,1941,20191021,1608,11296,601,1,7,1941,0,0,XIMENO AV,ATHERTON ST,0,S,N
9009508,2019,20200102,1900,20191130,0534,636283,1126,6,6,1992,0,0,AVENUE L,SOUTH AV,0,E,N
9009510,2019,20200103,1900,20191130,0345,636151,0635,6,6,1985,0,0,MARILYN DR,KENNETH PL,0,S,N
9009512,2019,20200129,1900,20191128,0005,625432,1127,4,6,1992,0,0,AVENUE J,27TH ST WEST,0,E,N
90095120,2015,20160114,9840,20151224,0440,014916,9840,4,9,3300,1,1,I-215 S/B,REDLANDS BLVD,0,N,N
9009516,2019,20200102,1900,20191126,1330,546182,1122,2,6,1992,0,0,LANCASTER BL,SIERRA HWY,0,W,N
9009518,2019,20200103,4805,20191129,2225,5402,4805,5,4,4805,0,0,SOLANO,CANARY DR,0,S,N
9009520,2019,20200102,1900,20191122,0839,54618L,1133,5,6,1992,0,0,AVENUE K,DIVISION ST,0,E,N
90095226,2016,20160114,9320,20160106,1125,016970,9320,3,3,0706,1,3,SR-4 E/B,RODEO CREEK BRIDGE,0,E,N
9009524,2019,20200219,340H,20191219,1715,10726,2107,4,5,3450,0,0,LAGUNA BL,SANTORINI DR,0,E,N
9009525,2019,20200218,1925,20191216,1539,26039,180,1,6,1925,0,0,LINDEN AV,BEL AIRE DR,0,N,N
9009527,2019,20200213,4117,20191216,0855,05RR05,16AB,1,5,4117,0,0,AVALON DR,ALHAMBRA RD,0,E,N
9009528,2019,20200219,340H,20191220,1229,10097,5302,5,5,3450,0,0,BRADSHAW RD,CRISSWELL DR,0,S,N
9009529,2019,20200214,1925,20191216,0930,22783,186,1,6,1925,0,0,LINDEN AV,GLENWOOD RD,0,N,N
9009532,2019,20200219,340H,20191220,1002,10670,5401,5,5,3450,0,0,ELK GROVE BL,EMERALD OAK DR,0,W,N
9009533,2019,20200214,1925,20191217,1236,23811,215,2,6,1925,0,0,SAN FERNANDO RD,MIFORD ST,0,W,N
9009535,2019,20200213,4117,20191216,0805,99ID13,08AF,1,5,4117,0,0,RAILROAD AV,MAPLE AV,0,W,N
9009539,2019,20200213,3400,20191210,1015,263,RCPD,2,5,3490,0,0,FOLSOM BL,MILLS PARK DR,0,W,N
9009540,2019,20200219,4114,20191210,2027,0048,SNB6,2,4,4114,0,0,EASTON AV,KAINS AV,0,S,N
9009550,2019,20200213,5604,20191119,1438,5077,1 002,2,6,5604,0,0,N OXNARD BL,ESPLANADE DR,0,S,N
9009552,2019,20200220,1942,20191215,1300,41489,1258,7,7,1942,0,0,SAN PEDRO ST,78TH ST,0,W,N
90095529,2016,20160114,9530,20160103,1730,015372,004,7,9,1900,3,5,SUSANA RD. (20000 BLOCK),DEL AMO BLVD.,0,N,N
9009555,2019,20200213,3400,20191208,1034,854,RC,7,5,3490,0,0,GRANT LINE RD,RAYMAR WY,0,N,N
9009563,2019,20200213,3400,20191204,1735,3,RC,3,5,3490,0,0,FOLSOM BL,COLOMA RD,0,W,N
90095684,2016,20160114,9320,20160113,0730,016970,9320,3,9,0700,2,4,HILLCREST DR,SAN PABLO DAM ROAD,0,W,N
9009572,2019,20200220,1955,20191211,0009,40764,28,3,6,1955,0,0,GAREY AV,HARRISON AV,0,N,N
9009575,2019,20200213,5001,20191219,1746,706,D003,4,4,5001,0,0,MITCHELL RD,WHITMORE AV,0,S,N
9009579,2019,20200213,1900,20191215,1640,552036,1014,7,3,1995,0,0,WINTER MESA RD,RT 1,0,S,N
9009583,2019,20200213,1900,20191212,0530,550495,1015,4,3,1995,0,0,MALIBU CANYON,CIVIC CENTER WY,0,S,N
90095839,2016,20180123,9456,20160107,0839,014985,CHP,4,9,2000,1,3,SR-41,COUNTY ROAD 207,0,S,N
9009587,2019,20200213,5703,20191205,1429,2891,41,4,4,5703,0,0,EAST MAIN ST,RT 113,0,E,N
9009591,2019,20200213,5703,20191216,1232,2070,72,1,4,5703,0,0,COUNTY ROAD 98,WEST LINCOLN AV,0,N,N
9009593,2019,20200214,1976,20191209,1327,423,1976,1,3,1964,0,0,TELEGRAPH RD,LAUREL AV,0,E,N
9009596,2019,20200219,4117,20191207,2211,13SS03,01AE,6,5,4117,0,0,EAST GRAND AV,ROEBLING RD,0,W,N
9009606,2019,20200218,3300,20191212,1755,5567,82C2,4,3,3305,0,0,CALLE ESTRELLA,CALLE ROSA,0,S,N
90096060,2016,20160115,9456,20160108,0640,014985,CHP,5,9,2000,1,3,SR-41,SERPA CANYON RD,0,S,N
9009608,2019,20200214,3009,20191214,0458,4432,144,6,6,3009,0,0,GARDEN GROVE BL,HARBOR BL,0,E,N
9009610,2019,20200218,3300,20191206,1641,5567,44A2,5,3,3392,0,0,CALLE TAMPICO,WASHINGTON ST,0,W,N
90096103,2015,20160115,9320,20151226,2200,016970,9320,6,6,0704,1,3,SR-4,SOLANO AVENUE,0,W,N
9009612,2019,20200214,3009,20191210,2310,4626,073,2,6,3009,0,0,DALE ST,ENAULT LN,0,S,N
9009617,2019,20200107,0109,20191026,1859,9799,2,6,7,0109,0,0,MACARTHUR BL,HIGH ST,0,E,N
9009619,2019,20200109,3306,20191025,2355,087,3306,5,3,3306,0,0,6TH ST,PALM DR,0,W,N
9009620,2019,20200218,4902,20191209,1211,350,COTAT,1,2,4902,0,0,OLD REDWOOD HWY,RT 116 S,0,S,N
9009623,2019,20200113,4200,20191127,1935,5184,14,3,4,4214,0,0,VALDEZ AV,CALLE REAL,0,N,N
90096236,2016,20160115,9330,20160105,1035,017592,San M,2,3,4110,1,1,I-280 S/B,HILLCREST,0,S,N
9009626,2019,20200210,4305,20191220,1220,309,SCCJD,5,4,4305,0,0,EL CAMINO REAL,DISTEL DR,0,W,N
9009627,2019,20200214,4200,20191217,1402,3116,14,2,4,4214,0,0,S KELLOGG AV,THORNWOOD DR,0,N,N
9009629,2019,20200204,0109,20191021,1706,9855,1,1,7,0109,0,0,16TH AV,INTERNATIONAL BL,0,S,N
9009630,2019,20200218,2105,20191211,0954,MV6241,90003,3,3,2105,0,0,REDWOOD HWY FRNTG RD,HAMILTON DR,0,S,N
90096300,2016,20160115,9840,20160101,1420,014916,9840,5,9,3300,3,5,RIDER ST.,BROWN ST.,0,E,N
9009631,2019,20200214,4200,20191210,1101,4608,14,2,4,4214,0,0,FARIVIEW AV,CALLE REAL,0,N,N
90096334,2015,20160115,9575,20151210,1933,020771,`,4,6,1925,1,3,SR-134 E/B (VENTURA FWY.),JACKSON ST.,0,E,N
9009635,2019,20200214,4200,20191207,1918,5182,14,6,4,4214,0,0,HOLLISTER AV,MAGNOLIA AV,0,E,N
9009637,2019,20200109,0109,20191009,2046,9480,1,3,7,0109,0,0,35TH ST,SAN PABLO AV,0,E,N
9009639,2019,20200113,4200,20191129,0836,3683,14,5,4,4214,0,0,HOLLISTER AV,KINMAN AV,0,E,N
9009640,2019,20200219,3706,20191207,0228,513,ESCON,6,6,3706,0,0,MIDWAY DR,WASHINGTON AV,0,N,N
9009642,2019,20200629,4403,20191212,2045,386,431,4,4,4403,0,0,MAIN ST,AUTO CENTER DR,0,S,N
90096420,2016,20160115,9645,20160114,1821,020066,San D,4,7,3711,1,3,SR-163 S/B,I-8,0,S,N
9009645,2019,20200108,3308,20190919,1615,10610,516,4,5,3308,0,0,OAKLAND AV,TAHQUITZ AV,0,E,N
9009647,2019,20200210,3611,20190823,1623,3176,3611,5,5,3611,0,0,CAMPUS AVE,19TH ST,0,N,N
9009650,2019,20200218,1900,20191212,1007,549925,0466,4,4,1936,0,0,ALONDRA BL,VALLEY VIEW BL,0,E,N
9009653,2019,20200108,3000,20190905,0729,4246,992G1,4,5,3017,0,0,AVENIDA VISTA HERMOSA,AVENIDA OLIVA,0,E,N
9009654,2019,20200214,1900,20191222,1830,618165,0463,7,4,1936,0,0,IMPERIAL HWY,OLASO AV,0,W,N
9009658,2019,20200218,1900,20191209,1150,NK4697,0454,1,6,1949,0,0,PIONEER AV,FIRESTONE BL,0,N,N
9009659,2019,20200219,1942,20191212,1540,34426,0407,4,7,1942,0,0,PYRITES ST,TOPAZ ST,0,N,N
90096598,2016,20160115,9360,20160105,1510,011932,9360,2,6,4905,1,2,US-101 S/B FROM SR-12 E/B,US-101 S/B,0,W,N
9009662,2019,20200214,1900,20191201,1635,522950,0452,7,6,1949,0,0,BOMBARDIER AV,RUCHEL ST,0,N,N
9009663,2019,20200214,3300,20191227,1509,3359,509C,5,5,3341,0,0,SCOTT RD,MENIFEE RD,0,W,N
9009665,2019,20200206,3300,20191205,1420,N3672,420,4,2,3336,0,0,MUSTANG WY,SANDALWOOD DR,0,N,N
90096695,2015,20160118,9590,20151111,2245,018529,9590,3,7,1942,1,1,I-5 S/B,COLORADO ST.,0,S,N
9009670,2019,20200129,1900,20191125,1820,533986,0459,1,6,1949,0,0,ROSECRANS AV,CARMENITA RD,0,W,N
9009671,2019,20200226,3300,20191231,1805,3613,502C,2,5,3341,0,0,BRADLEY RD,MCCALL BL,0,S,N
9009674,2019,20200218,1900,20191222,0230,612130,0460,7,4,1936,0,0,IMPERIAL HWY,LA MIRADA BL,0,E,N
9009675,2019,20200226,3300,20191231,1619,N6012,916A,2,4,3312,0,0,ORANGE AV,PERRIS BL,0,W,N
9009678,2019,20200218,1900,20191212,1450,533418,2317,4,5,1919,0,0,TOWNE CENTER DR,CENTER COURT DR,0,N,N
9009681,2019,20200213,0109,20191212,2027,9466,2,4,7,0109,0,0,MACARTHUR BL,72ND AV,0,W,N
9009686,2019,20200213,1976,20191212,2100,491,1976,4,3,1964,0,0,NORWALK BL,TELEGRAPH RD,0,S,N
9009689,2019,20200213,1925,20191218,1536,21089,238,3,6,1925,0,0,WILSON AV,BELMONT ST,0,E,N
9009691,2019,20200207,0109,20191212,1617,9466,2,4,7,0109,0,0,SAN LEANDRO ST,66TH AV,0,W,N
9009693,2019,20200213,1925,20191216,1059,22783,2790,1,6,1925,0,0,CHEVY CHASE DR,GLENDALE AV,0,W,N
9009695,2019,20200207,1925,20191220,1500,26159,2,5,6,1925,0,0,SAN FERNANDO RD,CYPRESS ST,0,N,N
9009697,2019,20200213,1925,20191212,1736,22783,115,4,6,1925,0,0,FOOTHILL BL,PENNSYLVANIA AV,0,W,N
9009704,2019,20200207,1976,20191209,1015,423,1976,1,3,1964,0,0,CARMENITA RD,ROSECRANS AV,0,N,N
9009707,2019,20200207,1925,20191219,1130,22783,138,4,6,1925,0,0,CANADA BL,OPECHEE WY,0,N,N
9009711,2019,20200207,1925,20191225,1357,15336,138,3,6,1925,0,0,CAPISTRANO CIR,CANADA BL,0,E,N
9009715,2019,20200207,1925,20191224,1543,27561,279,2,6,1925,0,0,WINDSOR RD,LOUISE ST,0,W,N
90097163,2015,20160118,9590,20151119,0200,019368,9590,4,7,1942,1,1,I-10 E/B (SMF) TO SAN PEDRO STREET,SAN PEDRO STREET,0,E,N
9009719,2019,20200207,1925,20191218,1520,2008,279,3,6,1925,0,0,WINDSOR RD,GLENDALE AV,0,W,N
90097266,2015,20160118,9590,20151119,0530,016127,9590,4,7,1942,1,1,I-110 N/B (HARBOR FREEWAY),SLAUSON AVENUE,0,S,N
9009731,2019,20200207,1925,20191221,1736,21876,148,6,6,1925,0,0,NORTH VERDUGO RD,VERDUGO KNOLLS DR,0,S,N
9009732,2019,20200207,1925,20191221,0449,27752,255,6,6,1925,0,0,E BROADWAY ST,N VERDUGO RD,0,W,N
9009733,2019,20200227,3404,20191214,1817,761,P1,6,7,3404,0,0,EDMONTON DR,BRIDGEFORD DR,0,E,N
9009734,2019,20200213,1925,20191224,1350,28122,226,2,6,1925,0,0,N ORANGE ST,W CALIFORNIA AV,0,S,N
9009741,2019,20200227,3404,20191213,1836,8158,5,5,7,3404,0,0,MACK RD,FRANKLIN BL,0,W,N
90097412,2015,20160119,9840,20150703,1310,014916,9840,5,9,3300,1,1,I215 S/B,HARLEY KNOX RD.,0,S,N
9009742,2019,20200213,1925,20191220,1724,28137,191,5,6,1925,0,0,W GLENOAKS BL,IRVING AV,0,W,N
9009745,2019,20200227,3404,20191207,1635,466,1,6,7,3404,0,0,TRUXEL RD,MILL OAK WY,0,N,N
9009748,2019,20200207,1925,20191226,1821,17837,218,4,6,1925,0,0,PACIFIC AV,SALEM ST,0,S,N
9009750,2019,20200213,1925,20191219,1833,28137,268,4,6,1925,0,0,S COLUMBUS AV,WHARVARD ST,0,S,N
9009752,2019,20200207,1925,20191214,1544,25923,2,6,6,1925,0,0,OAK ST,PACIFIC,0,W,N
9009756,2019,20200207,1925,20191218,1209,23811,224,3,6,1925,0,0,COLUMBUS AV,IVY ST,0,N,N
90097561,2015,20160119,9245,20151121,2140,018624,9245,6,9,0900,3,5,SILVA VALLEY PKY,GOLDEN EAGLE LN,0,N,N
9009757,2019,20200213,3404,20191210,2016,0564,3,2,7,3404,0,0,12TH ST,I ST,0,N,N
9009761,2019,20200116,0109,20191120,0847,8610,2,3,7,0109,0,0,SAN LEANDRO ST,66TH AV,0,W,N
90097624,2015,20160119,9590,20151119,1900,018345,9590,4,7,1942,1,1,I-110 N/B (HARBOR FREEWAY),MANCHESTER AVENUE,0,N,N
9009765,2019,20200116,0109,20191108,1508,8914,1,5,7,0109,0,0,BROADWAY,24TH ST,0,N,N
9009770,2019,20200116,3706,20191123,1107,494,ESCON,6,6,3706,0,0,VALLEY PKWY,QUARRY GLEN,0,E,N
90097708,2015,20160119,9590,20151119,2315,018345,9590,4,7,1942,1,1,I-10 E/B (SANTA MONICA FREEWAY),OAK STREET,0,E,N
9009771,2019,20200206,3496,20191206,2210,471,3496,5,5,3496,0,0,ANTELOPE RD,OLD AUBURN BL,0,N,N
9009772,2019,20200107,0109,20191103,1150,9716,1,7,7,0109,0,0,POSEY TUBE,HARRISON ST,0,S,N
9009774,2019,20200116,3496,20191129,2304,423,3496,5,5,3496,0,0,GREENBACK LN,SUNRISE BL,0,E,N
9009777,2019,20200116,5600,20191127,2021,4722,5114,3,4,5690,0,0,PRINCETON AV,CONDOR DR,0,W,N
